217
301
398
430
460
487
521
533
551
541
545
543
546
546
549
534
513
468
440
395
369
338
317
298
275
248
241
228
244
245
256
251
249
245
253
260
284
289
318
320
332
333
344
348
363
365
367
351
350
335
335
321
317
302
299
288
292
285
290
272
267
259
265
266
273
285
294
295
301
298
301
290
282
274
263
254
265
289
330
337
337
312
272
217
164
130
127
126
132
171
285
433
505
517
535
558
567
579
584
565
573
563
584
603
603
605
579
450
231
146
154
151
163
184
190
155
155
167
204
228
262
275
311
297
297
296
311
335
347
325
328
323
328
339
342
350
338
324
338
344
342
324
314
289
266
239
245
251
270
272
271
258
274
275
273
267
255
236
231
216
238
294
361
409
430
372
333
320
359
373
373
324
296
272
275
272
297
312
325
330
334
322
327
324
345
362
373
385
383
375
384
379
394
389
396
391
388
380
386
391
407
409
427
416
423
416
417
425
430
433
433
427
421
411
414
405
400
380
369
355
349
344
354
344
350
332
327
313
312
303
307
299
296
284
288
277
282
276
273
263
244
213
195
181
195
202
196
150
107
81
86
119
174
208
270
299
324
315
331
409
568
645
672
649
648
646
664
673
687
692
676
653
658
648
656
638
626
479
282
187
120
76
78
31
29
5
4
0
38
99
183
242
291
328
353
327
310
280
236
160
143
165
201
225
268
316
366
366
376
378
384
403
418
410
425
379
424
418
429
462
448
404
426
461
459
425
450
498
554
488
416
358
340
361
283
235
286
236
185
163
170
189
