1082.5703	222.1654
994.6916	221.7359
1083.3797	159.0316
995.5038	158.5762

318.2622	219.1164
230.5919	218.8874
318.8068	156.4652
231.5092	155.5784
689.3141	132.7316
601.5196	134.5166
692.8509	194.1486
604.5515	196.7144
1082.6140	222.1942
994.7392	221.7557
1083.4356	159.0633
995.5387	158.6022

318.2273	219.1135
230.5602	218.8943
318.7767	156.4647
231.4820	155.5801
689.2722	132.7342
601.4976	134.5104
692.8108	194.1356
604.5049	196.7189
1082.5886	222.1879
994.7074	221.7521
1083.4070	159.0521
995.5137	158.5956

318.2330	219.0963
230.5705	218.8775
318.7749	156.4484
231.4865	155.5655
689.2543	132.7305
601.4930	134.5053
692.7980	194.1358
604.5073	196.7171
1082.5744	222.1958
994.6934	221.7531
1083.3896	159.0594
995.5021	158.5983

318.2451	219.0919
230.5763	218.8657
318.7805	156.4409
231.4915	155.5534
689.2572	132.7242
601.4988	134.4984
692.8135	194.1248
604.5099	196.7077
1082.5804	222.1796
994.7019	221.7440
1083.3978	159.0476
995.5100	158.5891

318.2697	219.0788
230.6045	218.8615
318.8184	156.4345
231.5175	155.5501
689.3148	132.7078
601.5274	134.4820
692.8555	194.1117
604.5589	196.6838
1082.6246	222.1526
994.7484	221.7273
1083.4475	159.0208
995.5485	158.5689

318.2600	219.0401
230.5968	218.8238
318.8047	156.3926
231.5082	155.5123
689.2982	132.6714
601.5114	134.4461
692.8297	194.0683
604.5317	196.6582
1082.5964	222.1232
994.7210	221.7005
1083.4023	158.9866
995.5243	158.5412

318.2499	219.0925
230.5829	218.8688
318.7914	156.4439
231.5013	155.5607
689.2694	132.7145
601.5047	134.4841
692.8167	194.1067
604.5097	196.6958
1082.5828	222.1519
994.7046	221.7246
1083.3966	159.0192
995.5139	158.5696

318.2771	219.0422
230.6142	218.8264
318.8249	156.3964
231.5258	155.5160
689.3249	132.6806
601.5264	134.4531
692.8760	194.0803
604.5642	196.6581
1082.6213	222.1246
994.7539	221.7073
1083.4436	158.9936
995.5507	158.5466

318.2161	219.0842
230.5501	218.8662
318.7489	156.4460
231.4702	155.5549
689.2252	132.7188
601.4794	134.4962
692.7633	194.1157
604.4728	196.7004
1082.5345	222.1742
994.6507	221.7395
1083.3392	159.0388
995.4717	158.5870

318.2270	219.1001
230.5605	218.8801
318.7663	156.4517
231.4785	155.5686
689.2413	132.7292
601.4922	134.5043
692.7928	194.1326
604.4978	196.7148
1082.5546	222.1877
994.6709	221.7513
1083.3616	159.0539
995.4873	158.5960

318.1695	219.1116
230.5068	218.8923
318.7059	156.4662
231.4372	155.5829
689.1977	132.7480
601.4587	134.5152
692.7321	194.1496
604.4368	196.7252
1082.5244	222.1903
994.6329	221.7589
1083.3287	159.0605
995.4582	158.6032

318.2361	219.0921
230.5685	218.8693
318.7768	156.4420
231.4861	155.5566
689.2721	132.7255
601.5025	134.4985
692.8017	194.1327
604.5177	196.7089
1082.5948	222.1949
994.7193	221.7543
1083.4082	159.0609
995.5174	158.5992

318.2104	219.0381
230.5516	218.8262
318.7557	156.3987
231.4660	155.5144
689.2387	132.7511
601.4857	134.5313
692.7821	194.1649
604.4921	196.7371
1082.5672	222.1254
994.6886	221.7047
1083.3741	158.9920
995.4965	158.5477

317.4981	220.5059
229.8086	220.1835
317.7202	158.0713
230.6646	156.8515
691.4811	131.5805
603.6471	133.4074
695.2248	193.1909
606.8202	195.7062
1085.4879	224.5233
997.3978	223.9292
1086.0385	161.3797
998.3027	160.7470

317.5143	220.5049
229.8289	220.1806
317.7310	158.0750
230.6803	156.8526
691.4927	131.5811
603.6673	133.4018
695.2463	193.1932
606.8475	195.7085
1085.5026	224.5230
997.4110	223.9273
1086.0560	161.3782
998.3144	160.7465

317.4919	220.5289
229.7973	220.2054
317.7078	158.0962
230.6573	156.8725
691.4718	131.5996
603.6351	133.4273
695.2273	193.2163
606.8118	195.7238
1085.4663	224.5360
997.3731	223.9423
1086.0118	161.3980
998.2819	160.7636

317.4972	220.5202
229.8044	220.1949
317.7155	158.0875
230.6609	156.8631
691.4836	131.5855
603.6516	133.4201
695.2379	193.2059
606.8188	195.7154
1085.4848	224.5269
997.3926	223.9331
1086.0389	161.3844
998.3015	160.7527

317.4930	220.5167
229.8046	220.1928
317.7123	158.0851
230.6636	156.8606
691.4739	131.5891
